time,seconds_elapsed,z,y,x
1742324452194864000,29.870864013671873,0.00407470209300518,-0.06941226666122674,-0.15210487065613268
1742324452204849000,29.880848876953124,0.0016395839005708694,-0.08212854037135839,-0.1324099901050329
1742324452214833000,29.8908330078125,0.051363692012429234,-0.03858955063521862,-0.11748334686905144
1742324452224818000,29.90081787109375,0.04166413577497005,-0.008253156821429729,-0.10476356602758169
1742324452234803000,29.910802978515626,-0.007159808626770973,0.014885434442758558,-0.07905658558011054
1742324452244787000,29.920786865234376,-0.037355040404200554,0.036574995942413806,-0.0686848291695118
1742324452254772000,29.93077197265625,-0.0326473011046648,0.05597527746111154,-0.06171060624271631
1742324452264757000,29.940757080078125,-0.07377718387246131,0.082474285069108,-0.059362874072790145
1742324452274741000,29.950740966796875,-0.11385434271693229,0.0916413418650627,-0.02917641012370586
1742324452284726000,29.96072607421875,-0.11195640014111995,0.09146189364492893,0.011074936243891715
1742324452294710800,29.970710693359376,-0.06883446677327155,0.08326046701073646,0.03555412846207619
1742324452304694800,29.98069482421875,-0.029594927796721456,0.043378538477420805,0.03361205448359251
1742324452314680000,29.99068017578125,0.04159633123576641,0.01132832648307085,0.0299023863106966
1742324452324665000,30.0006650390625,0.07168927168250083,0.001594283454120159,0.05542582688480615
1742324452334649000,30.010649169921876,0.043054713350534436,0.003966273282468319,0.1602323552712798
1742324452344634000,30.020634033203127,-0.021305238357186316,-0.010134440523386001,0.1884390435799956
1742324452354619100,30.030619140625,-0.08237550086975097,0.006445230616629123,0.12013064650744198
1742324452364603100,30.04060302734375,-0.04929214643537998,0.04311404232233763,0.04550122971981763
1742324452374588000,30.050587890625,0.07105564995408058,0.06162731187343597,-0.04369534934163093
1742324452384573000,30.060572998046876,0.17724983330667018,0.0558615879535675,-0.11718085679113864
1742324452394557000,30.070556884765626,0.25532208402454853,0.052289574685692786,-0.12375175961405038
1742324452404542000,30.0805419921875,0.30079905608594415,0.0030327918246388433,-0.13037614618986845
1742324452414527000,30.09052685546875,0.27498306230604647,-0.02768909417539835,-0.09868658420145511
1742324452424511000,30.100510986328125,0.1379267076998949,-0.005682137289643287,0.01934650550484657
1742324452434496000,30.11049609375,-0.05083469970226288,-0.027946283806860445,0.12358078696131705
